0.6580879115970988 5 32 8 0.1 0.1 0.2 0.0 2
0.7736632291597534 5 32 8 0.1 0.1 0.2 0.0 3
0.7756993920329189 5 32 8 0.1 0.1 0.2 0.0 4
0.8134081751738245 5 32 8 0.1 0.1 0.2 0.0 5
0.8114908143966214 5 32 8 0.1 0.1 0.2 0.0 6
0.8061438079432885 5 32 8 0.1 0.1 0.2 0.0 7
0.6911039314859778 5 32 8 0.1 0.1 0.2 0.2 2
0.7961196596091734 5 32 8 0.1 0.1 0.2 0.2 3
0.7986818994926965 5 32 8 0.1 0.1 0.2 0.2 4
0.8301977120970596 5 32 8 0.1 0.1 0.2 0.2 5
0.839939271635394 5 32 8 0.1 0.1 0.2 0.2 6
0.8301545231539458 5 32 8 0.1 0.1 0.2 0.2 7
0.7162868244411656 5 32 8 0.1 0.1 0.2 0.4 2
0.8205951959562149 5 32 8 0.1 0.1 0.2 0.4 3
0.8269082995359098 5 32 8 0.1 0.1 0.2 0.4 4
0.8429091797686723 5 32 8 0.1 0.1 0.2 0.4 5
0.8537245977806217 5 32 8 0.1 0.1 0.2 0.4 6
0.8452000386641518 5 32 8 0.1 0.1 0.2 0.4 7
0.749343670518113 5 32 8 0.1 0.1 0.2 0.6000000000000001 2
0.8354429128116321 5 32 8 0.1 0.1 0.2 0.6000000000000001 3
0.8458708242270863 5 32 8 0.1 0.1 0.2 0.6000000000000001 4
0.8601131854280033 5 32 8 0.1 0.1 0.2 0.6000000000000001 5
0.8753995651947474 5 32 8 0.1 0.1 0.2 0.6000000000000001 6
0.8555924118621715 5 32 8 0.1 0.1 0.2 0.6000000000000001 7
0.7780209092965087 5 32 8 0.1 0.1 0.2 0.8 2
0.8662869535052622 5 32 8 0.1 0.1 0.2 0.8 3
0.865617812233123 5 32 8 0.1 0.1 0.2 0.8 4
0.8806627027157773 5 32 8 0.1 0.1 0.2 0.8 5
0.8868834289474063 5 32 8 0.1 0.1 0.2 0.8 6
0.8674512950061639 5 32 8 0.1 0.1 0.2 0.8 7
0.8071941112000913 5 32 8 0.1 0.1 0.2 1.0 2
0.8727495737338071 5 32 8 0.1 0.1 0.2 1.0 3
0.8905446477147961 5 32 8 0.1 0.1 0.2 1.0 4
0.8961936603987334 5 32 8 0.1 0.1 0.2 1.0 5
0.8952148352163478 5 32 8 0.1 0.1 0.2 1.0 6
0.8851664515027005 5 32 8 0.1 0.1 0.2 1.0 7
0.4622360872907607 5 32 8 0.1 0.1 0.4 0.0 2
0.6654001336066049 5 32 8 0.1 0.1 0.4 0.0 3
0.6563538956219841 5 32 8 0.1 0.1 0.4 0.0 4
0.7040872921862172 5 32 8 0.1 0.1 0.4 0.0 5
0.7127557432965264 5 32 8 0.1 0.1 0.4 0.0 6
0.6927503802270302 5 32 8 0.1 0.1 0.4 0.0 7
0.5314709799763637 5 32 8 0.1 0.1 0.4 0.2 2
0.7123859961476345 5 32 8 0.1 0.1 0.4 0.2 3
0.70176632428977 5 32 8 0.1 0.1 0.4 0.2 4
0.7544949055895644 5 32 8 0.1 0.1 0.4 0.2 5
0.7664934776274426 5 32 8 0.1 0.1 0.4 0.2 6
0.7365553548818758 5 32 8 0.1 0.1 0.4 0.2 7
0.5974825299608983 5 32 8 0.1 0.1 0.4 0.4 2
0.7572002922964718 5 32 8 0.1 0.1 0.4 0.4 3
0.7655530441600796 5 32 8 0.1 0.1 0.4 0.4 4
0.7957569501913492 5 32 8 0.1 0.1 0.4 0.4 5
0.810077403893303 5 32 8 0.1 0.1 0.4 0.4 6
0.7751861152343573 5 32 8 0.1 0.1 0.4 0.4 7
0.6743379178003268 5 32 8 0.1 0.1 0.4 0.6000000000000001 2
0.8003353798112414 5 32 8 0.1 0.1 0.4 0.6000000000000001 3
0.804930855987917 5 32 8 0.1 0.1 0.4 0.6000000000000001 4
0.8345773726239443 5 32 8 0.1 0.1 0.4 0.6000000000000001 5
0.8460138767969095 5 32 8 0.1 0.1 0.4 0.6000000000000001 6
0.8204350553635709 5 32 8 0.1 0.1 0.4 0.6000000000000001 7
0.745648485016443 5 32 8 0.1 0.1 0.4 0.8 2
0.8455735096239887 5 32 8 0.1 0.1 0.4 0.8 3
0.8512225225041554 5 32 8 0.1 0.1 0.4 0.8 4
0.8703465906318163 5 32 8 0.1 0.1 0.4 0.8 5
0.871606429624509 5 32 8 0.1 0.1 0.4 0.8 6
0.8531211392403791 5 32 8 0.1 0.1 0.4 0.8 7
0.8071941112000913 5 32 8 0.1 0.1 0.4 1.0 2
0.8727495737338071 5 32 8 0.1 0.1 0.4 1.0 3
0.8905446477147961 5 32 8 0.1 0.1 0.4 1.0 4
0.8961936603987334 5 32 8 0.1 0.1 0.4 1.0 5
0.8952148352163478 5 32 8 0.1 0.1 0.4 1.0 6
0.8851664515027005 5 32 8 0.1 0.1 0.4 1.0 7
0.29394159136482045 5 32 8 0.1 0.1 0.6000000000000001 0.0 2
0.5201933147407648 5 32 8 0.1 0.1 0.6000000000000001 0.0 3
0.5710473127830564 5 32 8 0.1 0.1 0.6000000000000001 0.0 4
0.5744634014328014 5 32 8 0.1 0.1 0.6000000000000001 0.0 5
0.6154139124546152 5 32 8 0.1 0.1 0.6000000000000001 0.0 6
0.569870904339665 5 32 8 0.1 0.1 0.6000000000000001 0.0 7
0.39748549153959123 5 32 8 0.1 0.1 0.6000000000000001 0.2 2
0.6078463873325233 5 32 8 0.1 0.1 0.6000000000000001 0.2 3
0.6302219739357118 5 32 8 0.1 0.1 0.6000000000000001 0.2 4
0.658219626997959 5 32 8 0.1 0.1 0.6000000000000001 0.2 5
0.6917812977459079 5 32 8 0.1 0.1 0.6000000000000001 0.2 6
0.6446092668136536 5 32 8 0.1 0.1 0.6000000000000001 0.2 7
0.4959556403491512 5 32 8 0.1 0.1 0.6000000000000001 0.4 2
